,year,iso3c,country,pop,labor_force,gdp_ppp_c,gdp_ppp,gdp,gdp_c,hours_worked,total_hours,hours_per_employed,gdp_over_k_hours_worked,gdp_ppp_over_k_hours_worked,gdp_over_pop,gdp_ppp_over_pop,gdp_ppp_over_labor_force,gdp_ppp_over_pop_c,gdp_over_pop_c,gdp_ppp_over_k_hours_worked_c,continent,penn_hours_worked_over_pop,hours_worked_over_pop,hours_worked_over_pop_combined,hours_worked_over_pop_predicted,hours_worked_over_pop_modelled
12958,2008,FIN,Finland,5313399.0,2715926.0,259389456552.985,212980676990.544,285716311136.719,246321847334.766,1600.64032941495,4121808911.2079,1600.640329,69318.18463485964,51671.65232027455,53772.794239002,40083.69726996674,78419.17526123466,48817.989492787005,46358.620411297175,62930.97572953005,4.0,801.5019918182024,775.7386394674859,775.7386394674859,751.8126981137385,775.7386394674859
12960,2008,FRA,France,64379696.0,29670797.0,2767880101784.03,2259256991361.58,2930303780828.12,2340501872979.04,1542.7960853699,41854514989.965,1542.796085,70011.65302072398,53978.8118893089,45515.961753347205,35092.69430786967,76144.12890093852,42993.05951652878,36354.658664108014,66130.98019288134,4.0,651.5443571085424,650.1197984837486,650.1197984837486,751.8126981137385,650.1197984837486
12964,2008,GBR,United Kingdom,61806995.0,31927772.0,2696871177356.16,2272705507124.93,2931683721186.75,2719974378108.14,1524.92087650892,45179690878.25363,1524.920877,64889.41522612009,50303.69758945944,47432.87909704638,36771.00799229813,71182.71538411544,43633.75338594216,44007.5492767144,59692.11220642164,4.0,792.5791406279251,730.9802212234009,730.9802212234009,775.919579373646,730.9802212234009
12972,2008,GRC,Greece,11077841.0,5032007.0,414246697563.199,341817993053.192,355908689477.445,265077289564.136,1996.60479544363,9696237652.060583,1996.604795,36705.85460555512,35252.64183067449,32127.983194328663,30856.011839598712,67928.75944989584,37394.1725254225,23928.605724178204,42722.41589243286,4.0,929.4773763266644,875.2822550947051,875.2822550947051,767.898859519257,875.2822550947051
12981,2008,HRV,Croatia,4309705.0,1933843.0,115203320067.079,90411107488.3477,68342061762.0017,55788074156.8431,1867.70901484962,3375519999.41535,1931.18047,20246.38034253648,26784.34952363108,15857.712247590429,20978.490984498407,46752.04113692151,26731.13822572055,12944.754723778797,34129.05865971245,4.0,845.379388464023,783.2369035503242,783.2369035503242,767.898859519257,783.2369035503242
12983,2008,HUN,Hungary,10038188.0,4275905.0,259233120210.27,208006336840.2,158325583917.574,119776044677.938,1791.2,7258140998.30745,1791.16635,21813.517256621835,28658.34886490985,15772.327029297918,20721.502410614343,48646.154870185375,25824.69268460304,11932.038399553585,35716.186868059114,4.0,723.3865739918806,723.0529053956202,723.0529053956202,764.1451882121314,723.0529053956202
12995,2008,ISL,Iceland,317414.0,192115.0,16822763466.1092,13879915595.1021,18074619561.7671,17083688339.561,1625.2035694367,291398999.9217,1625.203569,62027.047335865325,47631.99461505251,56943.35965574014,43728.11405641244,72247.95354398199,52999.43753618051,53821.47082221011,57731.02677301411,4.0,910.8366399456764,918.040791904894,918.040791904894,823.9664349563607,918.040791904894
12996,2008,ISR,Israel,7308800.0,3324067.0,245656583658.576,204609132952.61,220529762562.362,236346110629.905,1958.51016203329,6338155999.8922615,1958.510162,34793.99411534059,32282.1232162932,30173.183362845062,27994.9010716684,61553.85344296911,33611.06934908275,32337.19771096555,38758.36815356892,3.0,891.2699888480674,867.1951619817564,867.1951619817564,841.1575526387536,867.1951619817564
12997,2008,ITA,Italy,58826731.0,24816663.0,2625060632005.45,2089717925618.93,2408655348718.59,1972481476580.66,1806.53939123886,45813296993.9427,1806.539391,52575.46404130345,45613.786012720855,40944.91241946777,35523.2713104342,84206.24181498254,44623.60201530577,33530.36014495961,57299.098826101246,4.0,778.4590835111384,778.7836620386522,778.7836620386522,763.4335646429009,778.7836620386522
13000,2008,JPN,Japan,128063000.0,66726949.0,4966436652531.57,4517267516318.56,5106679413137.57,4297492743392.06,1771.0,117613881000.0,1771.0,43419.01967453629,38407.6052750828,39876.30629563239,35273.791152156045,67697.79802638001,38781.19872665462,33557.64540415311,42226.61993894726,3.0,939.4054984180788,918.406417154057,918.406417154057,901.2586303998344,918.406417154057
13007,2008,KOR,"Korea, Rep.",49054708.0,25067295.0,1583246844825.55,1468996086974.66,1047339041903.85,1171560370682.24,2228.0,,,,,21350.42862560409,29946.077489130297,58602.09835064613,32275.12525047647,23882.73049514921,,3.0,1074.3023490207036,,1074.3023490207036,1106.2811620886805,1074.3023490207036
13022,2008,LTU,Lithuania,3198231.0,1511945.0,85664233657.0446,66270586755.2437,47797551587.8823,39739293390.5074,1732.4692481004,2473347594.622464,1732.469248,19325.04419993511,26793.88327759865,14944.996652175,20721.013196121137,43831.347539258175,26784.88003432041,12425.398099920674,34634.93519604571,4.0,862.8794411709035,773.3486401146334,773.3486401146334,767.898859519257,773.3486401146334
13023,2008,LUX,Luxembourg,488650.0,224282.0,57736278119.6883,44452842913.4099,58844277701.5258,53797820276.3277,1581.23578316498,551942999.942414,1581.235783,106612.96131605114,80538.82904221596,120422.13793415696,90970.72119801473,198200.6710900112,118154.66718446392,110094.79233874493,104605.5084052377,4.0,1117.3597829606467,1129.5262456613405,1129.5262456613405,1041.633097123039,1129.5262456613405
13024,2008,LVA,Latvia,2177322.0,1150923.0,54214547862.7269,42617061830.4138,35854274228.9139,28068821027.2594,1751.08406506372,1847512762.29142,1751.084065,19406.7802727624,23067.26248405289,16467.14368794046,19573.155385567137,37028.59516267709,24899.646383367686,12891.442343970895,29344.613455057308,4.0,970.0744522596716,848.5252811901133,848.5252811901133,767.898859519257,848.5252811901133
13056,2008,NLD,Netherlands,16445593.0,8830188.0,885566439963.833,763407743799.947,951869997864.062,755496534043.895,1428.56623667975,12735668002.855,1428.566237,74740.48457063091,59942.49721560041,57879.943755391614,46420.2016795592,86454.30242254717,53848.25223169715,45939.14819878463,69534.3534210622,4.0,774.4121164433592,774.4122089641279,774.4122089641279,805.4573567068294,774.4122089641279
13057,2008,NOR,Norway,4768212.0,2603099.0,305099995186.178,295976050426.666,464917553191.489,360167903275.809,1442.80155642023,3707999998.92,1442.801556,125382.29593497896,79820.94134651366,97503.54078037827,62072.753985491,113701.41912645887,63986.247923997085,75535.21178920087,82281.55212379777,4.0,756.3730429276847,777.649986812667,777.649986812667,793.226950047419,777.649986812667
13060,2008,NZL,New Zealand,4259800.0,2296582.0,161222042168.624,127057661824.005,133131369930.414,151851082480.517,1761.0,3835924959.087,1761.0,34706.45837714745,33123.08326653147,31252.96256406733,29827.142547538617,55324.67894636682,37847.32667463824,35647.46759953918,42029.50888981857,5.0,911.3879065527854,900.4941450507066,900.4941450507066,913.0697694589838,900.4941450507066
13070,2008,POL,Poland,38125759.0,17577553.0,851530472386.161,697829222312.149,533599853342.51,386561612946.014,1847.5401655774,29065317137.4954,1847.540166,18358.64548865167,24009.00079675793,13995.783096213509,18303.352919797584,39700.02094786169,22334.780859999693,10139.11914372679,29297.133362004617,4.0,845.1682812408478,762.3537970088779,762.3537970088779,785.4262480509636,762.3537970088779
13074,2008,PRT,Portugal,10558177.0,5535756.0,341112661504.386,281542630016.914,263416394624.084,211012540457.556,1742.57677053883,8852509561.353146,1742.576771,29756.126530951708,31803.70809719622,24949.04135667398,26665.837295293877,50858.9305628561,32307.912767932,19985.698331971136,38532.87693622614,4.0,915.1073125935508,838.4505735557517,838.4505735557517,767.898859519257,838.4505735557517
13101,2008,SVK,Slovak Republic,5379233.0,2688481.0,136959255796.591,127626916993.841,100879902984.983,77932749070.0484,1793.35768726367,4029923999.4074926,1793.357687,25032.7060758007,31669.807423813847,18753.584941381607,23725.857755899586,47471.7570977221,25460.740554757715,14487.70653177663,33985.56792056815,4.0,754.3694214474426,749.1633099751382,749.1633099751382,785.4262480509636,749.1633099751382
13102,2008,SVN,Slovenia,2021316.0,1033343.0,72919918591.5486,59839628015.0018,55779427739.6609,45068686557.3586,1673.48440023667,1674367999.7632,1673.4844,33313.72060834272,35738.635726115586,27595.599965399226,29604.291469024043,57908.7757066161,36075.46696882061,22296.70499682316,43550.71203096416,4.0,831.2472141816661,828.3553881546478,828.3553881546478,772.3632799678849,828.3553881546478
13103,2008,SWE,Sweden,9219637.0,4904595.0,442206001645.583,388684182888.548,517706214656.407,447559127029.566,1471.28275495887,6626951785.071,1471.282755,78121.31903881965,58652.03120447687,56152.55943985723,42158.29569955389,79248.98648890438,47963.49375204068,48544.11589410364,66728.4169234144,4.0,804.0345119315853,718.7866273987794,718.7866273987794,763.9760880807097,718.7866273987794
13131,2008,USA,United States,304093966.0,157246174.0,16855070465225.2,14769857911000.0,14769857911000.0,16376725286000.0,1829.38983333333,255716833933.575,1731.970835,57758.6453101348,57758.6453101348,48570.04598045856,48570.04598045856,93928.24979639886,55427.17827299868,53854.16061165778,65913.02655343947,2.0,850.7982187891952,840.9138704632337,840.9138704632337,827.0222834030161,840.9138704632337
13160,2009,AUS,Australia,21691653.0,11471850.0,969278531721.698,874317708860.461,928629769751.884,1155548849145.99,1767.0,19494806004.96075,1779.140915,47634.72739947143,44848.7514386128,42810.465839181736,40306.64278376853,76214.18592994688,44684.40149405386,53271.5901893687,49719.83468186605,5.0,877.2110030768519,898.7238549759555,898.7238549759555,908.1026298256342,898.7238549759555
13161,2009,AUT,Austria,8343323.0,4285255.0,425765818911.111,341396429870.941,401758735822.211,355886045571.664,1558.27276846804,6338274483.84,1558.272768,63386.13716501722,53862.6767807803,48153.32401996315,40918.52009935861,79667.70469223909,51030.72467781854,42655.192130481344,67173.77418675054,4.0,810.8866551789778,759.6822613531803,759.6822613531803,763.9760880807097,759.6822613531803
13164,2009,BEL,Belgium,10796493.0,4797213.0,508134675995.647,407566630318.045,483254171097.812,421335523091.64,1563.22521392411,6978550000.3388,1563.225214,69248.50736533386,58402.76709320104,44760.29124437093,37749.90918977533,84959.04399451202,47064.790019837645,39025.22079082902,72813.79025312961,4.0,646.246691877977,646.3719283973787,646.3719283973787,751.8126981137385,646.3719283973787
13182,2009,CAN,Canada,33628895.0,18787385.0,1479816458481.62,1307000908301.48,1374625142157.29,1357562558993.91,1710.0,29073631004.050022,1709.877145,47280.82095992075,44954.85645117432,40876.310154029445,38865.413457726754,69568.00578161783,44004.31410195369,40368.93150946262,50898.92137227298,2.0,860.4228979177044,864.5431556418973,864.5431556418973,869.3266638907086,864.5431556418973
13184,2009,CHE,Switzerland,7743831.0,4477719.0,494629092470.91,410217546785.919,554191679308.884,616296829272.353,1650.8,7193073952.646439,1609.50747,77045.18026051835,57029.51887975431,71565.56997549198,52973.46323620944,91613.06164721792,63873.95237201199,79585.52159420228,68764.63327461392,4.0,935.818934758917,928.8779613922926,928.8779613922926,812.7130725604045,928.8779613922926
13201,2009,CZE,Czechia,10443936.0,5255696.0,342379505288.056,289942422417.349,207434296805.33,168780486813.354,1778.80100193734,9089851000.3202,1778.801002,22820.428717480947,31897.3790007268,19861.69742952561,27761.796167397904,55167.27421398593,32782.6123492193,16160.620556594182,37666.12954117678,4.0,872.3432061125372,870.3472522543417,870.3472522543417,781.7535505161366,870.3472522543417
13202,2009,DEU,Germany,81902307.0,41978630.0,3689247352728.98,3015332302631.74,3411261212652.34,2964076668605.51,1405.04872503239,57470707998.675,1405.048725,59356.51972011528,52467.28999234286,41650.3678297162,36816.2071751134,71830.17412983083,45044.48638704378,36190.39288606986,64193.52538364477,4.0,702.1671389152164,701.6982805951363,701.6982805951363,763.9760880807097,701.6982805951363
13205,2009,DNK,Denmark,5523095.0,2909160.0,276784659273.733,222756496720.887,321243301145.337,278680088475.415,1417.02988459357,4044695001.1600943,1417.029885,79423.36840063301,55073.7439181437,58163.63852972599,40331.82422552699,76570.72719303406,50114.05005232265,50457.23248928635,68431.52801245729,4.0,732.3219406273422,732.3239960855452,732.3239960855452,754.613587378847,732.3239960855452
13217,2009,ESP,Spain,46362946.0,23364217.0,1735354244852.44,1487913139912.03,1491472923706.64,1195188366526.17,1715.80455861982,34063010007.547497,1715.804559,43785.70547277435,43681.199623355256,32169.50285485827,32092.72206110522,63683.41553718792,37429.76653926262,25778.956465065225,50945.416875018665,4.0,725.6770440678922,734.7033125881927,734.7033125881927,751.8126981137385,734.7033125881927
13218,2009,EST,Estonia,1334515.0,688933.0,33812840409.0844,27328318320.5251,19633031397.6104,18957312552.2555,1744.75840305881,1006027695.1698,1744.758403,19515.398524189422,27164.57852177972,14711.73527282226,20478.090033101988,39667.599491569,25337.17523526105,14205.394882976589,33610.24807908233,4.0,810.0327858696215,753.8526694490508,753.8526694490508,767.898859519257,753.8526694490508
13222,2009,FIN,Finland,5338871.0,2688826.0,238445191238.656,202731086578.479,253497520828.515,226432719257.422,1580.04499659761,3965596933.4706,1580.044997,63924.17713684778,51122.46402739004,47481.48453643383,37972.6512550086,75397.6220768763,44662.10014039597,42412.09784941835,60128.44856372586,4.0,767.4468748851502,742.7781891472187,742.7781891472187,751.8126981137385,742.7781891472187
13224,2009,FRA,France,64710879.0,29922456.0,2688350220063.27,2243937994593.01,2700887366932.03,2273251909006.52,1531.45117267609,41071989008.687,1531.451173,65759.83856931726,54634.26653426504,41737.76355181375,34676.36399426764,74991.77188506885,41544.02260651212,35129.362236085835,65454.5904629714,4.0,636.1332890170135,634.6999089393763,634.6999089393763,751.8126981137385,634.6999089393763
13228,2009,GBR,United Kingdom,62276270.0,32084960.0,2575229191247.78,2185546132331.36,2417565709974.49,2597290325456.68,1516.3190038116,44207164550.83305,1516.319004,54687.19232590847,49438.7313580865,38820.01458941729,35094.3647127768,68117.46476640021,41351.69288796165,41705.93912346838,58253.66131063594,4.0,763.7426595382797,709.8556890262222,709.8556890262222,757.0972643326716,709.8556890262222
13236,2009,GRC,Greece,11107017.0,5073731.0,396431050353.086,337202939986.514,331308500253.274,253677021313.194,1972.8604476831,9526949021.973345,1972.860448,34775.92873533075,35394.64095050529,29828.75602452701,30359.45114574993,66460.5474721687,35691.9459430994,22839.34753257279,41611.54315392486,4.0,910.850569339266,857.7414639748318,857.7414639748318,767.898859519257,857.7414639748318
13245,2009,HRV,Croatia,4305181.0,1934048.0,106916232876.993,87082613706.0567,61941466003.2875,51774989860.0057,1847.09012667134,3348212999.797512,1927.963364,18499.85828471292,26008.683949116483,14387.656640519295,20227.39896558512,45026.087101280165,24834.317738787984,12026.205137485673,31932.327149873352,4.0,838.4928051250832,777.7171272932571,777.7171272932571,767.898859519257,777.7171272932571
13247,2009,HUN,Hungary,10022650.0,4265167.0,242129263152.418,207698243268.863,131069277212.635,111873380290.514,1758.2,6989535000.783174,1758.208601,18752.217021296663,29715.602432149,13077.30761950532,20722.8869878588,48696.39178697176,24158.20797418028,11162.0559722742,34641.68404983844,4.0,697.5208632254629,697.3739480859028,697.3739480859028,762.7175583762171,697.3739480859028
13259,2009,ISL,Iceland,318499.0,188716.0,15533498911.2936,13333839397.3995,13154416196.7524,15774426999.3488,1536.38517618469,252888999.9696,1536.385176,52016.5614096845,52726.055300951695,41301.27942867136,41864.61934699795,70655.58509824022,48770.95033671566,49527.39882809303,61424.177853370034,4.0,785.1845612695543,794.0024928480152,794.0024928480152,800.2074248055277,794.0024928480152
13260,2009,ISR,Israel,7485600.0,3403706.0,247826027047.001,208871573006.087,211968128528.444,238433331332.276,1959.52239664392,6465841001.174953,1959.522397,32782.76228721457,32303.852347765973,28316.78536502672,27903.117052218528,61365.92672989001,33107.03578163421,31852.26719732233,38328.50622246461,3.0,893.0702336120258,863.7705729901348,863.7705729901348,838.4918214642528,863.7705729901348
13261,2009,ITA,Italy,59095365.0,24612153.0,2486432828349.62,2044892035031.08,2199928804118.63,1868315968357.23,1775.16963491007,44275926002.243,1775.169635,49686.79376705035,46185.18955261346,37226.757193540136,34603.2558565478,83084.64663904373,42074.92124550919,31615.27081450855,56157.66970573712,4.0,748.9162130211287,749.2284039914636,749.2284039914636,763.4335646429009,749.2284039914636
13264,2009,JPN,Japan,128047000.0,66456031.0,4683685675291.75,4295629000666.77,5289493734900.39,4052826324007.5,1714.0,112517244000.0,1714.0,47010.51631606254,38177.51704500308,41309.00165486415,33547.28342457668,64638.66312850929,36577.86340399814,31651.083773985338,41626.38106645902,3.0,903.7055820250324,878.7183143689426,878.7183143689426,896.449031307123,878.7183143689426
13271,2009,KOR,"Korea, Rep.",49307835.0,25091241.0,1595797226566.06,1454994406417.93,943941876218.743,1180847317902.24,2174.0,,,,,19143.851605302545,29508.38150606145,57988.14041991506,32363.96865865354,23948.472243858203,,3.0,1041.2490823978926,,1041.2490823978926,1088.5506233108993,1041.2490823978926
13286,2009,LTU,Lithuania,3162916.0,1519375.0,72952853508.4314,57304625997.8823,37388122046.1496,33842535273.8547,1670.0642729746,2201889560.479758,1670.064273,16980.016944175575,26025.20445457605,11820.776159135936,18117.656617463857,37715.92003151447,23065.06195815235,10699.78945816288,33131.93123661302,4.0,776.0486121779278,696.1580897120751,696.1580897120751,767.898859519257,696.1580897120751
13287,2009,LUX,Luxembourg,497783.0,237839.0,55866226614.5878,43245754134.0161,54467289897.5582,52055333610.1398,1518.06716252787,535146000.166434,1518.067163,101780.2429255166,80811.13214069877,109419.74695310649,86876.71964292895,181827.85049557092,112230.0814101482,104574.3498876816,104394.36452335068,4.0,1072.627038330121,1075.0588111012912,1075.0588111012912,1041.633097123039,1075.0588111012912
13288,2009,LVA,Latvia,2141669.0,1105823.0,46483477416.689,36461137241.5818,26410909090.9091,24066167841.8371,1707.33103845604,1542949205.66136,1707.331038,17117.16043146637,23630.80852422056,12331.92855240894,17024.636973118537,32971.94690432538,21704.32378518296,11237.108928521217,30126.38215576553,4.0,823.6439831319166,720.4424239513015,720.4424239513015,767.898859519257,720.4424239513015
13320,2009,NLD,Netherlands,16530388.0,8909191.0,853093746422.164,736551008740.651,871518638049.218,727793352989.741,1420.04706414753,12551795998.696,1420.047064,69433.77968696748,58680.92572705698,52722.213056899694,44557.3938579452,82673.16401013863,51607.60572723181,44027.60255777063,67965.87090092855,4.0,759.3164175231757,759.3164781550197,759.3164781550197,793.6048005389624,759.3164781550197
13321,2009,NOR,Norway,4828726.0,2600124.0,299179942594.983,268577786501.47,387974344023.324,353179332437.739,1422.03985932005,3638999999.181,1422.039859,106615.64828541968,73805.38240228541,80347.14415838131,55620.83798117143,103294.22231457807,61958.35974022609,73141.30734229671,82214.87844526436,4.0,733.8487924686925,753.6149284885911,753.6149284885911,767.1575423327366,753.6149284885911
13324,2009,NZL,New Zealand,4302600.0,2309690.0,161041364446.549,131999616854.854,121373602348.679,151680906570.896,1740.0,3716292000.0,1740.0,32659.86697188461,35519.17256632525,28209.362327122904,30679.03520077488,57150.36080809719,37428.84870695603,35253.31347810533,43333.883464095125,5.0,875.7230167583307,863.7316971133733,863.7316971133733,910.404038284483,863.7316971133733
13334,2009,POL,Poland,38151603.0,17842910.0,875647382633.127,734041966961.223,439731636116.949,397509749303.621,1833.61401955618,28951665207.388,1833.61402,15188.474754976667,25354.04998997803,11525.90196844282,19240.134338817246,41139.13968972679,22951.784821023823,10419.21487030626,30245.147433166498,4.0,842.8889597077796,758.8584209001126,758.8584209001126,785.4262480509636,758.8584209001126
13338,2009,PRT,Portugal,10568247.0,5490080.0,330462853299.407,279626981634.66,244667762835.543,204424561357.608,1742.97520126437,8613236149.128885,1742.975201,28406.02052461872,32464.799152516043,23151.21541307116,26459.164101166443,50933.13424115131,31269.41046130044,19343.28004990875,38366.86322977792,4.0,889.5245365866255,815.0108669043111,815.0108669043111,767.898859519257,815.0108669043111
13365,2009,SVK,Slovak Republic,5386406.0,2678778.0,129487398581.991,124322615496.22,89399303222.155,73681102330.2507,1780.3398576044,3922370000.871564,1780.339858,22792.16473771984,31695.78990982368,16597.208458136094,23080.81037638455,46410.19729750655,24039.66551759949,13679.084408091536,33012.54051841577,4.0,733.2584845175654,728.1979859801812,728.1979859801812,785.4262480509636,728.1979859801812
13366,2009,SVN,Slovenia,2039669.0,1041058.0,67415603899.1685,56168434376.2975,50567734885.9613,41666704789.2015,1678.99681423483,1652241999.7689102,1678.996814,30605.525639121828,33995.28300585112,24792.127980550424,27538.014440724208,53953.222948478855,33052.22754239463,20428.16985952206,40802.4998206059,4.0,812.8817524407237,810.0539841361075,810.0539841361075,762.3139035468668,810.0539841361075
13367,2009,SWE,Sweden,9298515.0,4912421.0,423015187266.165,374543040534.383,436535921119.119,428135998219.291,1457.93161385157,6429915797.2242,1457.931614,67891.39000973728,58250.0692615716,46946.842707584925,40279.87700556304,76244.08423756494,45492.768174936,46043.48094499939,65788.60448666856,4.0,773.83979066781,691.4992122101432,691.4992122101432,763.9760880807097,691.4992122101432
13395,2009,USA,United States,306771529.0,157377606.0,16416857451632.6,14478064934000.0,14478064934000.0,15950948713000.0,1798.7775,241354750971.544,1697.481791,59986.65812759154,59986.65812759154,47194.94335473355,47194.94335473355,91995.71210912942,53514.931796792,51996.18349524216,68019.61587890254,2.0,796.9616118348682,786.7573361788212,786.7573361788212,825.2353923403655,786.7573361788212
13424,2010,AUS,Australia,22031750.0,11661196.0,990666305254.389,867249392135.268,1148569537284.62,1181046800748.81,1778.0,19650971002.326187,1755.149446,58448.48771842663,44132.64830692627,52132.46960793491,39363.618057361215,74370.53558959714,44965.39336432145,53606.58144490611,50413.09689669374,5.0,885.1571405486957,891.9387249004817,891.9387249004817,908.1026298256342,891.9387249004817
13425,2010,AUT,Austria,8363404.0,4302610.0,433587535848.305,351323968545.521,392275107258.677,362424005611.476,1551.53771934671,6358527395.38299,1551.537719,61692.76042492372,55252.410927823,46903.76158543543,42007.2937461255,81653.68661010898,51843.42832754522,43334.508964469016,68189.92966250937,4.0,811.5246258490868,760.2798328746273,760.2798328746273,763.9760880807097,760.2798328746273
13428,2010,BEL,Belgium,10895586.0,4893955.0,522689140465.188,434058796459.542,481420882905.012,433403805754.258,1573.83071067685,7071064001.4519005,1573.830711,68083.23086966289,61385.21676093114,44184.946353965,39838.040511042,88692.84585974779,47972.55883852305,39777.92527673665,73919.44696835785,4.0,647.3917913801916,648.9842768853277,648.9842768853277,751.8126981137385,648.9842768853277
13446,2010,CAN,Canada,34004889.0,18985430.0,1525541595227.11,1363577286343.32,1617343367486.26,1399510148706.66,1715.0,29649915492.27165,1714.69209,54547.992486111,45989.24697437135,47562.0834253057,40099.44823943757,71822.30196225843,44862.41949582927,41156.14518567197,51451.80247224474,2.0,868.2293862057435,871.9309594650242,871.9309594650242,869.3266638907086,871.9309594650242
13448,2010,CHE,Switzerland,7824909.0,4447007.0,510671879276.728,425980054387.823,598851028906.58,636285784211.754,1611.0,7221090116.177436,1611.235009,82930.8344407684,58991.10072501356,76531.37294076901,54438.97870094374,95790.28195544172,65262.34097760473,81315.42286456673,70719.49955764544,4.0,913.091378224348,922.8337500381712,922.8337500381712,812.7130725604045,922.8337500381712
13465,2010,CZE,Czechia,10474410.0,5239650.0,350716111254.443,292032233860.415,209069940963.177,172890126530.82,1799.09974628458,9098480998.560787,1799.099746,22978.55444180716,32096.811974065688,19960.0684872157,27880.54256616029,55735.06510175584,33483.13759480897,16505.953703437233,38546.66634022974,4.0,870.841467469777,868.6389971903703,868.6389971903703,784.1496897818736,868.6389971903703
13466,2010,DEU,Germany,81776930.0,41949335.0,3843453557160.8,3185269556727.83,3399667820000.09,3087971590525.68,1425.74159520561,58523840991.56,1425.741595,58090.30580358477,54426.87121624831,41572.45594815176,38950.71087564463,75931.34805898186,46999.23997098937,37760.9136283996,65673.29642145468,4.0,716.7248543883245,715.6522137913468,715.6522137913468,763.9760880807097,715.6522137913468
13469,2010,DNK,Denmark,5547683.0,2888564.0,281963275745.511,238555121340.759,321995279401.502,283894168259.757,1422.30839756429,3965191001.214688,1422.308398,81205.49030371114,60162.32793519418,58041.39843633856,43000.85663524016,82586.06052722357,50825.412292935805,51173.466158711126,71109.63271608732,4.0,714.7451470588094,714.7472199140952,714.7472199140952,747.759929334124,714.7472199140952
13481,2010,ESP,Spain,46576897.0,23482007.0,1738181475619.55,1475607357203.48,1422108199783.37,1197135561649.22,1705.77553458184,33272687008.15649,1705.775535,42741.00854658216,44348.90866619063,30532.48050816631,31681.10055084777,62839.91641785474,37318.53316934252,25702.34684481493,52240.490081052085,4.0,705.5840344461122,714.3603191976591,714.3603191976591,751.8126981137385,714.3603191976591
13482,2010,EST,Estonia,1331475.0,682870.0,34639315872.6079,28784301818.1179,19523477325.6235,19420679530.2801,1785.29004516862,978517473.6645,1785.290045,19952.098813840323,29416.236902057663,14663.0446126465,21618.356948585515,42151.94959233514,26015.74635093254,14585.83866034293,35399.7928548842,4.0,789.6809637782546,734.9123893910888,734.9123893910888,767.898859519257,734.9123893910888
13486,2010,FIN,Finland,5363352.0,2678175.0,246041956444.155,208926600349.575,249424310816.673,233646772072.266,1585.26353620659,3954756943.2592,1585.263536,63069.441281799,52829.18858153496,46505.30317918216,38954.4822621329,78010.80973034809,45874.66130213997,43563.5721974366,62214.179018897325,4.0,761.8556490391951,737.3666586230403,737.3666586230403,751.8126981137385,737.3666586230403
13488,2010,FRA,France,65030575.0,30022647.0,2740757930694.59,2334558750402.2,2645187882116.73,2317567536989.14,1539.80306190866,41337553002.452,1539.803062,63989.94836389631,56475.494576655816,40676.06479131901,35899.40194135144,77759.92404674379,42145.68194567847,35638.12156034512,66301.89093515085,4.0,637.1424344651614,635.6633476245905,635.6633476245905,751.8126981137385,635.6633476245905
13492,2010,GBR,United Kingdom,62766365.0,32236187.0,2637809137809.11,2295926547711.09,2491397494467.95,2660406373660.76,1507.23924929775,44051881067.70288,1507.239249,56555.984309476975,52118.6948675927,39693.19387012375,36578.93121118436,71222.0259707232,42025.83880409691,42385.86022403496,59879.602729224855,4.0,761.9245145381134,701.8389716801806,701.8389716801806,750.9667098779297,701.8389716801806
13500,2010,GRC,Greece,11121341.0,5075825.0,374713694216.342,310415504983.982,297124961971.508,239780041723.274,1931.07982475913,9088499745.09405,1931.079825,32692.410222258663,34154.75751666754,26716.64882602808,27911.69742785353,61155.67518265149,33693.21147659639,21560.35335336575,41229.4333196864,4.0,860.1555151304733,817.2125776103843,817.2125776103843,767.898859519257,817.2125776103843
13509,2010,HRV,Croatia,4295427.0,1912849.0,105607813956.139,86116217607.7401,58693611581.162,51141378157.3018,1845.00588469929,3243477000.04728,1941.84366,18095.89264246561,26550.586795122883,13664.208839112389,20048.34853618513,45019.87224696779,24586.103769459707,11906.005656085368,32560.062536160905,4.0,814.6769346452975,755.100016842861,755.100016842861,767.898859519257,755.100016842861
